"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ENA|HBXI01041120|HBXI01041120.1" 496.171095298671 -0.807910335116813 0.180069837095485 -4.48665000284532 7.23517836166087e-06 0.00381343591686097
"ENA|HBXI01041337|HBXI01041337.1" 161.291720179718 0.495329926848803 0.127894354819802 3.87296161387813 0.000107520767555265 0.0191253546317828
"ENA|HBXI01041509|HBXI01041509.1" 252.503773456574 -1.02727729168376 0.295375857740012 -3.47786477724921 0.000505424827246194 0.042346862556171
"ENA|HBXI01042133|HBXI01042133.1" 13.8426604929102 22.3444942338559 2.95417660911134 7.56369614631044 3.91774312119115e-14 1.73584512946013e-10
"ENA|HBXI01042200|HBXI01042200.1" 127.530966688565 -0.864536255466802 0.242534888423371 -3.56458512458488 0.000364432166415249 0.0361426164771083
"ENA|HBXI01043240|HBXI01043240.1" 394.813586818725 -0.316896665144577 0.0796340371502769 -3.97941227752354 6.90858455225495e-05 0.015235773479991
"ENA|HBXI01043241|HBXI01043241.1" 103.216112430772 -0.554527199016144 0.162335132851125 -3.41594077188881 0.000635620701895519 0.0482231385677072
"ENA|HBXI01043411|HBXI01043411.1" 125.65435283337 -0.721380962077925 0.208387185913706 -3.46173378614869 0.000536707752189966 0.0434710945409982
"ENA|HBXI01043471|HBXI01043471.1" 58.5123190271824 -0.507669312798044 0.142243124108111 -3.56902532886014 0.000358311786474811 0.0358591372673703
"ENA|HBXI01043472|HBXI01043472.1" 84.8417698992177 -0.490149568515837 0.139560124612996 -3.51210325925857 0.000444575230353379 0.0397572616091064
"ENA|HBXI01043519|HBXI01043519.1" 56.5199410367815 0.812576355251698 0.198026497841427 4.10337184219852 4.07172042630114e-05 0.0112117237365573
"ENA|HBXI01043632|HBXI01043632.1" 38.3179983115263 -0.693581542472554 0.18488686757755 -3.75138348959064 0.000175861472241049 0.0253583918168172
"ENA|HBXI01043689|HBXI01043689.1" 758.641956723137 -0.353276807965062 0.0973721553273744 -3.62810915273788 0.000285504559377825 0.0319149569150376
"ENA|HBXI01043861|HBXI01043861.1" 27.7668552247093 -0.877854939848808 0.216310894233693 -4.05830202384726 4.94308131977338e-05 0.0124826889825448
"ENA|HBXI01044317|HBXI01044317.1" 620.106807416618 -0.345658048738528 0.0793844579999181 -4.35422823871751 1.3353652347921e-05 0.00529130331815427
"ENA|HBXI01044329|HBXI01044329.1" 195.00063058074 0.492752022706944 0.140446663637896 3.50846371101682 0.000450702717059318 0.0399762971118493
"ENA|HBXI01044388|HBXI01044388.1" 60.6308479013707 1.07094422120255 0.273696121416782 3.91289513223219 9.119614476736e-05 0.0174988885971322
"ENA|HBXI01044761|HBXI01044761.1" 20.2509297528117 1.01478588369863 0.197426467929374 5.14007009466254 2.74635997112598e-07 0.000334630230681846
"ENA|HBXI01044771|HBXI01044771.1" 178.803661684192 -0.380909767125109 0.0822928819799962 -4.62870855850814 3.67953174425988e-06 0.00235964497568077
"ENA|HBXI01045186|HBXI01045186.1" 220.664882303953 -0.630478108887952 0.160946963850855 -3.91730352535386 8.95449743129248e-05 0.0174569718322533
"ENA|HBXI01045240|HBXI01045240.1" 169.24706423287 0.434396404708935 0.0956551385463747 4.54127620648769 5.59147192422571e-06 0.00331721518843262
"ENA|HBXI01045390|HBXI01045390.1" 2049.74960522716 1.57808992258829 0.425741705964872 3.70668388950013 0.000209990778570926 0.0272920815093061
"ENA|HBXI01045475|HBXI01045475.1" 12.7613002393148 3.76119037071423 1.01842248671402 3.69315330305584 0.00022149040667981 0.0280691339352382
"ENA|HBXI01045781|HBXI01045781.1" 195.90616287022 -0.469680353924643 0.126004332629512 -3.72749368313892 0.000193393406521615 0.0262174285865988
"ENA|HBXI01045808|HBXI01045808.1" 42.5932736895916 0.743573363761479 0.175693733697879 4.2322133414281 2.31402749209186e-05 0.007672181762556
"ENA|HBXI01045892|HBXI01045892.1" 15.673659729007 7.27143307213709 1.33693038463135 5.4389017975249 5.36099925633594e-08 9.67719932427041e-05
"ENA|HBXI01046064|HBXI01046064.1" 57.6402344804348 -8.47426663002517 1.53771140000925 -5.51096039866401 3.56881019069273e-08 6.68987196438392e-05
"ENA|HBXI01046562|HBXI01046562.1" 896.175631889274 -1.46290855421805 0.325880372690541 -4.48909684906749 7.15257751128221e-06 0.00381343591686097
"ENA|HBXI01046770|HBXI01046770.1" 233.824002860592 0.842639930866582 0.234826974416085 3.58834385598958 0.000332785202916457 0.03478990887687
"ENA|HBXI01046859|HBXI01046859.1" 130.65196610904 -0.82168074685104 0.236735263926753 -3.47088445220088 0.000518747168315847 0.0427230838957117
"ENA|HBXI01046975|HBXI01046975.1" 67.3933068133861 -1.74698456422097 0.439224153626265 -3.97743282057178 6.96632951290021e-05 0.0152520597028608
"ENA|HBXI01047254|HBXI01047254.1" 1245.53736571668 -0.530912093248334 0.142934221313261 -3.71438056170442 0.000203702050745479 0.026692632677958
"ENA|HBXI01047263|HBXI01047263.1" 207.703750531429 0.805868996883392 0.180312120358425 4.4693002072267 7.84759225810575e-06 0.00391012362453352
"ENA|HBXI01047329|HBXI01047329.1" 142.058770987706 -0.753192133318032 0.185502012365337 -4.06029090312324 4.90116127633111e-05 0.0124412915773868
"ENA|HBXI01047474|HBXI01047474.1" 597.591962880942 -1.25265177885867 0.353855616298633 -3.54000818741141 0.000400114618978579 0.037780750922098
"ENA|HBXI01047815|HBXI01047815.1" 78.3400145830671 1.11240300962502 0.237225793235805 4.68921610273332 2.74253637980534e-06 0.00190951054398504
"ENA|HBXI01047935|HBXI01047935.1" 17.5044471721193 -1.36833500101168 0.381926643302115 -3.58271679917677 0.000340039197107434 0.0348868887077136
"ENA|HBXI01047963|HBXI01047963.1" 724.327189717469 1.33280507071205 0.259277471279329 5.14045845994916 2.74068913191422e-07 0.000334630230681846
"ENA|HBXI01047983|HBXI01047983.1" 12.3897922174212 -4.92267325014806 1.28849787619643 -3.82047447736545 0.000133195188673209 0.0216673867237666
"ENA|HBXI01048322|HBXI01048322.1" 62.41930270126 -0.562718963569815 0.1498793789494 -3.75447888504924 0.000173702486444062 0.0252516231538925
"ENA|HBXI01048678|HBXI01048678.1" 47.3130356635586 1.58583313708574 0.424501759416786 3.73575162389076 0.000187155328723614 0.0260524834120926
"ENA|HBXI01048904|HBXI01048904.1" 807.973729462135 0.338983794492902 0.0925201851196044 3.66389014521193 0.00024841336181676 0.0299682436342209
"ENA|HBXI01049089|HBXI01049089.1" 97.9445469055462 0.775047203831446 0.222025026817214 3.49081008993422 0.000481558422605625 0.0412481448171405
"ENA|HBXI01049109|HBXI01049109.1" 141.769677964284 -0.666738723147565 0.167648000916868 -3.97701564886647 6.97855741667273e-05 0.0152520597028608
"ENA|HBXI01049296|HBXI01049296.1" 172.675111836869 -0.451901695611905 0.116319100458016 -3.88501711096893 0.000102322681486837 0.018748131016186
"ENA|HBXI01049357|HBXI01049357.1" 13.8556997762502 -4.63516114231123 1.16813724328358 -3.96799363170889 7.24802702767721e-05 0.0155863436295079
"ENA|HBXI01049767|HBXI01049767.1" 134.58484586063 0.604119739249241 0.159416623225073 3.78956552351704 0.000150911002443341 0.0234987234411615
"ENA|HBXI01049834|HBXI01049834.1" 16.8770670720509 6.06886703937457 1.72990208421794 3.50821419012176 0.000451125680403733 0.0399762971118493
"ENA|HBXI01050010|HBXI01050010.1" 177.045615568465 0.663544916591794 0.179339454504971 3.69993830093535 0.000215651890029009 0.0276590574111416
"ENA|HBXI01050283|HBXI01050283.1" 14.2411547501782 -1.30221638886942 0.328211051328282 -3.9676189561543 7.25942796975314e-05 0.0155863436295079
"ENA|HBXI01050305|HBXI01050305.1" 21774.7474085753 0.254400890620778 0.0719197426644664 3.53728866644666 0.000404257563951777 0.0379050233056665
"ENA|HBXI01050641|HBXI01050641.1" 18.1116879209094 4.11046538446457 1.18097012674532 3.48058370942266 0.000500322453360716 0.0423136680917128
"ENA|HBXI01050680|HBXI01050680.1" 17284.0048730624 0.259364981357941 0.0690980872863594 3.75357685782341 0.000174329047637033 0.0252516231538925
"ENA|HBXI01050817|HBXI01050817.1" 23.200787136081 -0.847018530815677 0.232456220522488 -3.6437765739796 0.000268666662204889 0.0310290895320898
"ENA|HBXI01050915|HBXI01050915.1" 22670.8061494112 0.291855028520488 0.0686054349553179 4.25410944060875 2.09882638384638e-05 0.00705466208937275
"ENA|HBXI01050955|HBXI01050955.1" 101.8487954418 -2.53470008113359 0.639318379752866 -3.96469139853825 7.34909601134313e-05 0.0157096597105632
"ENA|HBXI01051412|HBXI01051412.1" 11.2732664555348 0.876191604523604 0.241788490163541 3.62379368815681 0.000290313209889964 0.0321574664173115
"ENA|HBXI01051469|HBXI01051469.1" 130.343875792521 5.30443940818746 0.915733844192933 5.79255581938488 6.93232743967348e-09 1.68933887377403e-05
"ENA|HBXI01051472|HBXI01051472.1" 90.9239859058119 3.45490421551032 0.857857950134412 4.02736165698412 5.64062359528127e-05 0.0136095402369712
"ENA|HBXI01051688|HBXI01051688.1" 28.5843671084165 1.85313887193532 0.503068883871639 3.68366824374723 0.000229901420482272 0.0286571238656393
"ENA|HBXI01051726|HBXI01051726.1" 86.8720090377237 -0.57785590383239 0.129564113824961 -4.45999966173554 8.19597822899548e-06 0.00392392085442352
"ENA|HBXI01052057|HBXI01052057.1" 11.9194405956337 -1.68252846979184 0.379772241060097 -4.43036190611306 9.40750744484409e-06 0.00436669616996963
"ENA|HBXI01052175|HBXI01052175.1" 475.567850220783 -1.3366237614213 0.345097362117174 -3.87317872620384 0.000107424988643555 0.0191253546317828
"ENA|HBXI01052204|HBXI01052204.1" 311.428579671765 0.602580308069599 0.158289920815487 3.8068141355128 0.000140768456543088 0.0225571407898755
"ENA|HBXI01052214|HBXI01052214.1" 123.198626738475 -0.760843488213726 0.223722442438076 -3.40083667924517 0.000671799517223612 0.0497652731096731
"ENA|HBXI01052500|HBXI01052500.1" 56112.8487715494 -0.565920995943716 0.126475686812383 -4.4745437657375 7.65746412755952e-06 0.00388759881926037
"ENA|HBXI01052573|HBXI01052573.1" 2991.2387207611 -0.409678057943369 0.116947726920515 -3.50308696655397 0.000459899283816668 0.0403866149453275
"ENA|HBXI01052841|HBXI01052841.1" 177.641678764725 0.474795862811632 0.132045977666776 3.59568592092824 0.000323537961233256 0.0342795503360574
"ENA|HBXI01053097|HBXI01053097.1" 19.1514179372335 -0.831957213762747 0.191737666261066 -4.33903901088464 1.43107120294763e-05 0.00549193293616234
"ENA|HBXI01053183|HBXI01053183.1" 57.5353250716275 0.772300047810411 0.205698707902415 3.75452065638058 0.000173673522842753 0.0252516231538925
"ENA|HBXI01053307|HBXI01053307.1" 41.8024899023559 -0.922598229033853 0.245817509192544 -3.75318353873319 0.000174602917699983 0.0252516231538925
"ENA|HBXI01053451|HBXI01053451.1" 746.562916512044 -0.384697284029804 0.102876759181799 -3.73939932681962 0.000184460503002973 0.0260524834120926
"ENA|HBXI01053576|HBXI01053576.1" 21.8880214731839 1.92427127907507 0.494836393267965 3.88870201394632 0.000100781764823722 0.0186764321444051
"ENA|HBXI01054107|HBXI01054107.1" 283.064613075934 -5.39454544844021 0.947361186616544 -5.69428590135361 1.23889336982826e-08 2.74459932084954e-05
"ENA|HBXI01054241|HBXI01054241.1" 65.390501307646 -1.04713879932781 0.257079393460826 -4.0732117235502 4.63692357772162e-05 0.0122159125043782
"ENA|HBXI01054439|HBXI01054439.1" 14.7775515993933 1.11937266477347 0.323936229898738 3.45553402632172 0.000549203867085289 0.04409736091269
"ENA|HBXI01054503|HBXI01054503.1" 650.436033138635 -0.540128507738908 0.1153056922446 -4.68431780968039 2.80893887952136e-06 0.00192819807197341
"ENA|HBXI01054611|HBXI01054611.1" 249.0780236192 -0.499193214548273 0.146201396909413 -3.41442164781488 0.000639175746127023 0.0482231385677072
"ENA|HBXI01054659|HBXI01054659.1" 35.410948951885 -1.65394659257297 0.478960373117416 -3.45320131978332 0.000553975399874239 0.0443287475603047
"ENA|HBXI01054747|HBXI01054747.1" 437.481558170588 -0.31588240406635 0.0921974778072861 -3.42615016786703 0.000612201815021126 0.0472112216147146
"ENA|HBXI01055400|HBXI01055400.1" 62.0595635722835 0.763143500088857 0.200632348783039 3.80369120292815 0.000142555867101559 0.0225580774376487
"ENA|HBXI01055405|HBXI01055405.1" 214.097126871447 0.403036782422227 0.100650658126878 4.00431343344192 6.21978546458071e-05 0.0142319203743068
"ENA|HBXI01055480|HBXI01055480.1" 106.56460065915 -10.3952512567779 1.95493081888367 -5.31745223737069 1.05230294866565e-07 0.000176852210731264
"ENA|HBXI01055872|HBXI01055872.1" 220.259048783367 0.405687938526988 0.096684558051327 4.19599516927636 2.71676036741298e-05 0.00845874044317409
"ENA|HBXI01058045|HBXI01058045.1" 56.2849126197034 0.491021036097822 0.136261691505124 3.60351490337514 0.000313942737515024 0.0339180646712837
"ENA|HBXI01058108|HBXI01058108.1" 260.397675627212 -0.439835455527546 0.125819995723785 -3.49575163309594 0.000472728489847342 0.0407784798905837
"ENA|HBXI01058175|HBXI01058175.1" 657.865164145076 0.307528898972395 0.0680319279473369 4.52036136930371 6.17341607147433e-06 0.00349860409873856
"ENA|HBXI01058200|HBXI01058200.1" 120.85868835388 -0.871280705530435 0.252621947641966 -3.44895094691169 0.000562768924504215 0.0445263503936468
"ENA|HBXI01058735|HBXI01058735.1" 294.048126151275 -0.669135733108011 0.157599375518576 -4.24580193231248 2.17812980163386e-05 0.0072710746761665
"ENA|HBXI01058836|HBXI01058836.1" 208.613921986285 0.456495722487609 0.12884499892773 3.54298363371993 0.000395627254340102 0.0375869027719842
"ENA|HBXI01059063|HBXI01059063.1" 260.812463127114 1.05379410900581 0.287573203950959 3.66443776585497 0.000247882501927121 0.0299682436342209
"ENA|HBXI01059069|HBXI01059069.1" 24.5673816747228 1.46537367845262 0.344214708500839 4.25715009342503 2.07049357145736e-05 0.0070077580337284
"ENA|HBXI01059070|HBXI01059070.1" 289.465008963331 0.968750001392558 0.264710486552572 3.65965857268809 0.000252551521364663 0.0300504635347821
"ENA|HBXI01059073|HBXI01059073.1" 1139.81526276112 1.31530342445938 0.340022906353191 3.86827887146267 0.00010960627059869 0.0192157928648882
"ENA|HBXI01059134|HBXI01059134.1" 100.941041057551 0.719109413260215 0.189515634685433 3.7944595676965 0.000147965390170663 0.0231139012376211
"ENA|HBXI01059640|HBXI01059640.1" 10.3649795911333 2.28819153680573 0.570347179601324 4.01192750423556 6.02249963037307e-05 0.0139773612850058
"ENA|HBXI01060049|HBXI01060049.1" 2072.46169123094 -0.385283174356373 0.0954319753950204 -4.03725452356587 5.4080385323563e-05 0.0131788490994991
"ENA|HBXI01060054|HBXI01060054.1" 12.9456267250472 -1.51727153454591 0.352002535863362 -4.31039944307355 1.62959919223874e-05 0.00592711980830832
"ENA|HBXI01060722|HBXI01060722.1" 65.7662731170001 -1.44330986482713 0.394476137511691 -3.6588014523042 0.00025339755620691 0.0300504635347821
"ENA|HBXI01061364|HBXI01061364.1" 10.1172023703743 -5.94514401762393 1.71241569767192 -3.47178785250949 0.000517004726544053 0.0427230838957117
"ENA|HBXI01061771|HBXI01061771.1" 17.0829765932393 22.503341148084 2.72212916704609 8.26681607195865 1.37583974522878e-16 1.67639193757401e-12
"ENA|HBXI01061833|HBXI01061833.1" 520.588500848645 1.53166882541178 0.431526217091169 3.54942240992089 0.000386077222609036 0.0371710517765277
"ENA|HBXI01061892|HBXI01061892.1" 337.047053710302 0.9572548835586 0.246466749065843 3.88391086094487 0.000102789605080708 0.0187631452150695
"ENA|HBXI01063439|HBXI01063439.1" 214.972396531761 0.771699896147209 0.195046419607545 3.95649352446436 7.60579490421284e-05 0.0159780703466175
"ENA|HBXI01063786|HBXI01063786.1" 46.2849632394214 0.797496044099524 0.199251354636295 4.00246234488714 6.26866470799243e-05 0.0142767374083241
"ENA|HBXI01063792|HBXI01063792.1" 57.4855367789747 1.37517335607788 0.396041928298276 3.47229234537556 0.000516034056579344 0.0427230838957117
"ENA|HBXI01063803|HBXI01063803.1" 40.0031701629426 -1.27150594523239 0.354387188634666 -3.58790042645468 0.000333351541825645 0.03478990887687
"ENA|HBXI01063982|HBXI01063982.1" 80.8571823288217 -1.31546680867712 0.327229307073256 -4.0200152622107 5.81943712801006e-05 0.0137683362497551
"ENA|HBXI01063985|HBXI01063985.1" 409.141127956017 -0.811502228159729 0.224625458791439 -3.61269035364863 0.000303036495745664 0.0333295862756424
"ENA|HBXI01064330|HBXI01064330.1" 17.2992690511213 5.91296098541786 1.18275315280204 4.99931957180548 5.7532980088429e-07 0.000637282359897694
"ENA|HBXI01064737|HBXI01064737.1" 68.7032992260783 1.30288952222104 0.358058727198979 3.63875929631231 0.000273954704949304 0.0314164809642804
"ENA|HBXI01064963|HBXI01064963.1" 17.5022485045682 -3.28488572410495 0.793745033772598 -4.13846460051811 3.49637804947071e-05 0.0100832232766334
"ENA|HBXI01065071|HBXI01065071.1" 519.408317126724 -0.546840980737826 0.151857351817114 -3.60101749565871 0.000316974243234148 0.0339974908929235
"ENA|HBXI01065074|HBXI01065074.1" 22.4684452496228 0.875689748205037 0.244515843610638 3.58132109263016 0.000341861198921126 0.0348868887077136
"ENA|HBXI01065086|HBXI01065086.1" 30.9689183902179 0.799700561454779 0.226005701950863 3.53840878593694 0.000402546332786686 0.0378751026396863
"ENA|HBXI01065433|HBXI01065433.1" 253.634724591911 -0.782928879156043 0.190786196205244 -4.10369772409418 4.06598641649495e-05 0.0112117237365573
"ENA|HBXI01066005|HBXI01066005.1" 26.0110298962438 0.948772063982373 0.261627485338805 3.62642351109908 0.000287373891344841 0.0320504089619333
"ENA|HBXI01066013|HBXI01066013.1" 30.5328124142792 0.562866187547886 0.163972165313652 3.4326935091161 0.000597617247076396 0.0462946982065963
"ENA|HBXI01066131|HBXI01066131.1" 55.1724168111681 -3.33571053326 0.771400359741127 -4.32422734982834 1.53067380142196e-05 0.00570349422891798
"ENA|HBXI01066257|HBXI01066257.1" 24.5316439209045 -0.71892681960415 0.206341480565671 -3.4841604200632 0.000493683490064103 0.0419183727155823
"ENA|HBXI01066352|HBXI01066352.1" 211.084187223515 0.922527528318497 0.241372728214954 3.82200398172963 0.000132371551882813 0.0216673867237666
"ENA|HBXI01066602|HBXI01066602.1" 80.8348091978451 -1.55093875807003 0.429774520431882 -3.60872663300627 0.000307703638407161 0.033552001643759
"ENA|HBXI01066911|HBXI01066911.1" 286.672027094042 -0.657540687343251 0.135696475472265 -4.84567255748395 1.26183483105081e-06 0.0011181691999228
"ENA|HBXI01067142|HBXI01067142.1" 157.262640631363 0.463772512456475 0.134887365418419 3.43822055548241 0.000585550557515407 0.0456617009154974
"ENA|HBXI01067157|HBXI01067157.1" 119.842937689041 -0.969797832194019 0.275469456924699 -3.520527622266 0.000430689131487704 0.039308851854771
"ENA|HBXI01067639|HBXI01067639.1" 1239.99036383328 -1.04501119766554 0.297794672456117 -3.50916686670925 0.000449512786620541 0.0399762971118493
"ENA|HBXI01067838|HBXI01067838.1" 159.571235134423 3.66315721937111 0.91044871297987 4.02346355939338 5.7348460986387e-05 0.0137528282559422
"ENA|HBXI01067973|HBXI01067973.1" 67.5419093098314 0.805280116651645 0.190689902743311 4.22298247084241 2.41090577282409e-05 0.00793937334837166
"ENA|HBXI01068018|HBXI01068018.1" 125.781777055671 0.988519646450387 0.263617964719235 3.74981897574092 0.00017696227048434 0.0254418499671557
"ENA|HBXI01068225|HBXI01068225.1" 43.4218515745529 0.580859264601493 0.164479340228133 3.5315028853827 0.000413205353928089 0.0383596238852328
"ENA|HBXI01068452|HBXI01068452.1" 11.8999019016873 2.77007227882759 0.814961535634528 3.39902211049852 0.00067627249011673 0.0497887743554519
"ENA|HBXI01069114|HBXI01069114.1" 40.0700572116185 -1.95102618156636 0.392975645925248 -4.96475087399561 6.87893133711606e-07 0.000713433757251999
"ENA|HBXI01069134|HBXI01069134.1" 599.385972839958 -0.699046848072656 0.164084855065771 -4.26027647580547 2.04174183343879e-05 0.00695877017329649
"ENA|HBXI01069190|HBXI01069190.1" 95.3193780462323 -0.723900445563406 0.206548073557994 -3.50475525185738 0.000457027222505417 0.0402755139896959
"ENA|HBXI01069443|HBXI01069443.1" 17.0845078899499 -5.33854896676404 1.47033514274127 -3.63083817530942 0.000282502280345838 0.0317981435092274
"ENA|HBXI01069557|HBXI01069557.1" 732.423674080577 0.654577976331761 0.181147338118344 3.61351142738914 0.000302078035423611 0.0333092291639727
"ENA|HBXI01069573|HBXI01069573.1" 122.528442088104 0.87338487908125 0.243706291742523 3.58376007790552 0.000338683204161469 0.0348868887077136
"ENA|HBXI01069580|HBXI01069580.1" 14.186425685425 1.31594807272526 0.385363796038858 3.41482019393582 0.000638241285766508 0.0482231385677072
"ENA|HBXI01069721|HBXI01069721.1" 62.700640248279 1.73226352743736 0.429273623331092 4.03533651565936 5.4524093855446e-05 0.0132208720712773
"ENA|HBXI01069738|HBXI01069738.1" 15.8273618332369 -1.22018640327446 0.338176813679989 -3.60813146825939 0.000308410208387789 0.033552001643759
"ENA|HBXI01070085|HBXI01070085.1" 53.9693451176469 1.14190476387683 0.280216200381718 4.07508474642541 4.59975929683904e-05 0.0121838624244207
"ENA|HBXI01070086|HBXI01070086.1" 1235.59929267724 0.926983181358461 0.256896179341797 3.60839613782314 0.000308095809587727 0.033552001643759
"ENA|HBXI01070164|HBXI01070164.1" 143.661201670179 0.624696149306508 0.159589877414191 3.91438454260609 9.06350934032146e-05 0.0174828648246855
"ENA|HBXI01070194|HBXI01070194.1" 65.2808042379726 0.363622917843367 0.103098828912783 3.52693548198277 0.000420399191162823 0.0388057117024501
"ENA|HBXI01070624|HBXI01070624.1" 58.3824766823514 -0.48043934508299 0.134568565034568 -3.57021972374882 0.000356681913924159 0.035843222929558
"ENA|HBXI01071043|HBXI01071043.1" 61.3382682611979 0.967426673576444 0.221888059389322 4.35997627019222 1.30076549067479e-05 0.00523640091621385
"ENA|HBXI01071633|HBXI01071633.1" 24.6492057017724 -0.949668602013602 0.245473044773553 -3.86872865364775 0.000109404311176688 0.0192157928648882
"ENA|HBXI01071835|HBXI01071835.1" 72.8520305278806 0.942215556569604 0.236999467371602 3.97560200037185 7.02014465538218e-05 0.0152744558131258
"ENA|HBXI01071884|HBXI01071884.1" 63.3645438598223 -0.972535668981093 0.257181925518385 -3.78150862281949 0.000155880821679373 0.0238160485486185
"ENA|HBXI01072003|HBXI01072003.1" 11.7606309675724 1.71021601402114 0.432907999232016 3.95052994413381 7.79783406288749e-05 0.0162414887417526
"ENA|HBXI01072036|HBXI01072036.1" 406.658791423788 -0.403920645539281 0.115369133816342 -3.5011153518955 0.000463315256628354 0.0406134154272531
"ENA|HBXI01072068|HBXI01072068.1" 108.109661693309 6.18683116528792 1.30543021486413 4.7393044031326 2.14453132793514e-06 0.00165905028350639
"ENA|HBXI01072070|HBXI01072070.1" 288.945435535619 7.06641656035291 2.06391841366399 3.4237867706254 0.000617550560316203 0.0473987074152615
"ENA|HBXI01072421|HBXI01072421.1" 38.5222310565873 -0.829390344902501 0.235400572525514 -3.52331490108252 0.000426184668337415 0.0391199525144174
"ENA|HBXI01072432|HBXI01072432.1" 218.410235737694 -0.977163819848816 0.251904685815615 -3.87910140172645 0.000104843046667648 0.0188554996623168
"ENA|HBXI01072441|HBXI01072441.1" 2623.53579395439 -0.408369789733057 0.115599232531456 -3.53263409099134 0.000411441511530462 0.0382687717346788
"ENA|HBXI01072516|HBXI01072516.1" 127.403907712442 -1.13349320202352 0.310452730192962 -3.65109754814845 0.000261122030725812 0.0304576213303952
"ENA|HBXI01072695|HBXI01072695.1" 84.3376657557364 -0.715078981815881 0.186789890638994 -3.82825312103161 0.000129055994887525 0.0216148834323993
"ENA|HBXI01072865|HBXI01072865.1" 902.932892672078 -0.388593600145721 0.0934295743078798 -4.15921407139438 3.19344501786322e-05 0.00949037337076937
"ENA|HBXI01072937|HBXI01072937.1" 670.391067397482 0.711259515586399 0.190831745934056 3.72715510254873 0.000193653294989035 0.0262174285865988
"ENA|HBXI01073138|HBXI01073138.1" 194.539545983535 -0.644505626800379 0.126797432585382 -5.08295486477129 3.71608029218306e-07 0.00044174224702541
"ENA|HBXI01073368|HBXI01073368.1" 65.2300650249173 -0.582576844777915 0.149941177754525 -3.88536927282028 0.000102174462354163 0.018748131016186
"ENA|HBXI01073454|HBXI01073454.1" 217.034627703248 0.707589077484353 0.134666244540767 5.2543908081594 1.48515224357255e-07 0.000226197968897622
"ENA|HBXI01073766|HBXI01073766.1" 13.2795138638725 2.11986370170293 0.610773559354518 3.47078498935556 0.000518939342325522 0.0427230838957117
"ENA|HBXI01073773|HBXI01073773.1" 102.001834758659 -0.594994949059178 0.174956914841047 -3.4008084196029 0.000671868966846504 0.0497652731096731
"ENA|HBXI01074031|HBXI01074031.1" 16.8029178486241 -1.03234292444264 0.288504842752345 -3.57825163208373 0.000345900352633021 0.0351218570554754
"ENA|HBXI01074230|HBXI01074230.1" 297.86143729408 -1.02141999150185 0.215983263886821 -4.72916268196175 2.25447685970694e-06 0.00171038989327216
"ENA|HBXI01074330|HBXI01074330.1" 154.285465516599 -1.549844763285 0.438456041720816 -3.53477798413337 0.000408117905498196 0.0381299301919233
"ENA|HBXI01074581|HBXI01074581.1" 127.683858446511 1.30599937518822 0.364239013345004 3.58555598752182 0.000336360828725522 0.0348799022774989
"ENA|HBXI01074993|HBXI01074993.1" 17.3059527256161 -0.697408979995964 0.189446211878998 -3.68130337935396 0.000232044698965977 0.028850496270928
"ENA|HBXI01075154|HBXI01075154.1" 583.079619495499 0.490144508078988 0.121082922575662 4.04800691668726 5.16556203264899e-05 0.0126512141883039
"ENA|HBXI01075825|HBXI01075825.1" 11.4467762188551 3.34092098496823 0.703463484388802 4.74924578049842 2.04176679546725e-06 0.00160678547574943
"ENA|HBXI01075838|HBXI01075838.1" 230.65190568826 2.12963493086736 0.488638889095627 4.35830012385811 1.31076554593559e-05 0.00523640091621385
"ENA|HBXI01076251|HBXI01076251.1" 8159.90064661856 1.02385809504108 0.242610275375595 4.22017613827775 2.44111514501653e-05 0.00794971452981652
"ENA|HBXI01076310|HBXI01076310.1" 434.862322248312 -0.24287595389682 0.0694355458207919 -3.49786195277655 0.000469003826096255 0.0407456479078062
"ENA|HBXI01076514|HBXI01076514.1" 70.1482380246474 -0.590173225165388 0.167755594975485 -3.51805390008979 0.000434724053883143 0.039370473420061
"ENA|HBXI01077003|HBXI01077003.1" 62.3046894205327 -0.670172005729854 0.188072266584276 -3.56337496166425 0.00036611712799497 0.0361426164771083
"ENA|HBXI01077028|HBXI01077028.1" 143.827970035209 -1.59996165103637 0.450874457004649 -3.54857461135766 0.000387322249146056 0.0371710517765277
"ENA|HBXI01077172|HBXI01077172.1" 10.3074335163136 -21.5512837988737 2.94623575148386 -7.31485380557869 2.57661755881488e-13 8.96994189867998e-10
"ENA|HBXI01077261|HBXI01077261.1" 1827.4073966169 -0.385952125954857 0.10836755962136 -3.56150980333403 0.000368728337959086 0.0361426164771083
"ENA|HBXI01077364|HBXI01077364.1" 35.70140339178 -0.85390062453122 0.244095972914504 -3.49821676423274 0.000468380287386666 0.0407456479078062
"ENA|HBXI01077461|HBXI01077461.1" 168.195255718291 -1.40313649440344 0.377896303965327 -3.71301989376478 0.000204800781807172 0.026760269446965
"ENA|HBXI01077623|HBXI01077623.1" 38.0344412395011 -0.890940705685826 0.238463121451508 -3.73617815728794 0.000186838317283537 0.0260524834120926
"ENA|HBXI01078082|HBXI01078082.1" 11.3712223128886 -1.40008716286715 0.281554594309436 -4.97270224377309 6.60260318822522e-07 0.000713433757251999
"ENA|HBXI01078290|HBXI01078290.1" 23.2242868245454 1.33872104310527 0.336090969782322 3.98321039084248 6.79905137223222e-05 0.015080850240329
